obstacle_distance_m,relative_speed_mps,num_obstacles,lane_offset_m,traffic_density_veh_per_km,road_curvature_1pm,road_width_m,speed_limit_kmh,ego_speed_mps,ego_acceleration_mps2,steering_angle_deg,yaw_rate_rads,throttle_position,brake_pressure,weather_condition,visibility_range_m,road_surface_condition,behavior_label,weather_encoded,road_encoded,closing_rate_mps,ttc,abs_ttc,ego_speed_kmh,speed_over_limit_kmh,curvature_abs,brake_throttle_diff,kinetic_danger,safety_ratio,visibility_factor,centrifugal_risk,braking_urgency,deceleration_needed,lane_danger,weather_visibility,congestion_index,computed_risk
3.0378649352844422,-10.035006760090331,8,0.3314774447681712,35.619715097649404,0.0215866608064258,3.959896006224178,40,16.57611963630166,-1.131003188832101,1.485687882571607,0.3899032356796377,0.9982266928884498,0.4494727718906766,night,263.94850946215075,wet,stop,2,2,0.0,120.0,120.0,59.674030690685974,19.674030690685974,0.0215866608064258,-0.5487539209977732,590.436658869617,0.18326755609506618,0.5278970189243015,5.931318051353774,116.55423515700913,16.574364367787428,5.494609781212781,0.944205962151397,284.95772078119523,0.7784598297013752
97.02107536403744,6.1981238698265315,5,-1.7933512966840413,5.773488758894397,0.0145727815800512,3.0405932473354342,60,27.41027319283055,-2.860012619279802,20.660563853677253,0.0871761524100254,0.8504219136449527,0.5469661867606842,clear,489.16659104091985,wet,follow,0,2,6.1981238698265315,15.650772173835003,15.650772173835003,98.67698349418998,38.67698349418998,0.0145727815800512,-0.3034557268842685,158.25290415703162,3.5395880472075825,0.9783331820818397,10.948867089968282,2.3188532863252704,0.1979814146646392,49.15624897282648,0.0,28.86744379447198,0.27129914542875466
83.41182143924175,1.060433041849702,0,-0.6522925001438464,28.511972122290036,0.0416451771817864,3.479232824978092,60,3.733208507913327,0.238132122663524,-1.5540801378671638,0.2465310199945143,0.2794855307106539,0.6901264941087769,night,320.52599160833716,wet,follow,2,2,1.060433041849702,78.58415759686967,78.58415759686967,13.439550628487977,-46.56044937151202,0.0416451771817864,0.410640963398123,106.44113690432076,22.343199224589977,0.6410519832166743,0.5804024111785374,0.04282203990231295,0.006740760583113064,2.4351439111850626,0.7178960335666513,0.0,0.188755176780541
22.02157195714934,4.059700401249632,2,1.0127988076569174,28.41805912178873,-0.0441607619575703,4.567982223959506,80,17.715290617731657,2.8251782576235005,2.8231608543358675,0.2213029537394766,0.2624460917419019,0.3848584319798459,night,429.91618791895513,icy,follow,2,1,4.059700401249632,5.423096949081115,5.423096949081115,63.77504622383397,-16.224953776166032,0.0441607619575703,0.122412340237944,503.4341761343674,1.2430827375254812,0.8598323758379103,13.859039123281464,4.2339199155113025,0.3742050608370804,17.9420252149344,0.28033524832417944,56.83611824357746,0.4925459460069864
19.00067175350296,-9.105390991313666,11,-0.8226073339384876,34.12252100952001,-0.0332516914023759,2.871022634382409,60,21.95307840628958,-2.5254270486849815,-27.79407579455001,0.3029646349609955,0.803670193683638,0.1431500946222478,fog,96.7801773430646,wet,overtake,1,2,0.0,120.0,120.0,79.0310822626425,19.0310822626425,0.0332516914023759,-0.6605200990613902,749.0943791422562,0.8655128634742746,0.1935603546861292,16.02524206328601,25.384063622487943,2.1817161566777536,18.058763299540455,0.8064396453138708,375.3477311047201,0.6761217160790307
19.15704647548995,-8.647624138427414,3,1.053232308720519,4.269884606754054,-0.0085593144329467,3.5862654940396004,50,4.04069581571626,-1.282200607757571,-19.19581966570894,-0.2711502576419162,0.9922853483468134,0.7831209381501024,fog,246.71607699206905,icy,overtake,1,1,0.0,120.0,120.0,14.546504936578538,-35.453495063421464,0.0085593144329467,-0.20916441019671095,17.253304864102375,4.741026632338603,0.4934321539841381,0.13974983269331942,4.2019385259805055,1.951798867721855,4.255791382824178,0.5065678460158619,12.809653820262163,0.32405629545469206
31.119982052994235,-13.75508023470281,8,0.9818681528282212,31.32516536330482,-0.0127548356496132,4.831832678028629,50,15.398202289543608,-0.1829809383900174,24.22667921204168,-0.497821892109422,0.46560320994422,0.2605575068283324,night,60.05326769908661,wet,lane_change,2,2,0.0,120.0,120.0,55.43352824235699,5.433528242356992,0.0127548356496132,-0.2050457031158876,482.3512330175724,2.0210139773346625,0.12010653539817322,3.0242306352392316,13.655436569520072,3.0398833768753355,15.119004438909469,1.7597869292036536,250.60132290643855,0.5377515482468721
52.950886731591545,-5.337973944128109,10,-1.0166914694671347,14.037597537317058,-0.0081948397036977,3.7602723192490024,40,2.66412821505396,1.9828806620648791,-22.70567427314741,0.0098995953452512,0.2272655723690262,0.4428664040519521,fog,161.74132016994878,icy,follow,1,1,0.0,120.0,120.0,9.590861574194255,-30.409138425805743,0.0081948397036977,0.2156008316829259,37.39795967073836,19.875502399766848,0.32348264033989754,0.05816352338779844,0.6046512430525794,0.26906032728617685,2.708596429812065,0.6765173596601024,140.37597537317058,0.32297375298646996
43.76255684556946,1.79233984001025,5,0.915288720370982,25.350149524808597,-0.0293545094957294,4.3128342795832175,30,16.743785212019866,-1.386629113794188,24.24296864630437,0.2655508564683301,0.2303435939489936,0.6323287635459197,fog,415.09278200048647,icy,stop,1,1,1.79233984001025,24.402824199410716,24.402824199410716,60.27762676327152,30.27762676327152,0.0293545094957294,0.4019851695969261,424.4574587359826,2.613659712628995,0.830185564000973,8.229664230404087,2.554075159514127,0.03670354674915665,15.325397740876234,0.169814435999027,126.75074762404299,0.4385718692189167
29.83168487960615,10.738047419919862,3,0.9911065530884028,38.66617763520384,-0.0350496684419771,4.567165098888877,50,13.263468252272476,-0.9378884891518516,8.155458943307792,-0.3748775777291142,0.7973516730008329,0.9653662191455364,clear,329.9859880708993,dry,follow,0,0,10.738047419919862,2.7778706726139744,2.7778706726139744,47.748485708180915,-2.2515142918190847,0.0350496684419771,0.16801454614470357,512.8476195012541,2.249161705837761,0.6599719761417986,6.165923304718873,0.10689557774258661,1.9326039219339248,13.145510301507237,0.0,115.99853290561151,0.48587217069602767
61.573436577515565,5.007823423760421,0,-0.4101842973318925,35.28229681815066,0.0009193247457928,3.0094359371137314,50,7.940940699130563,-0.6930301537911925,25.207423837633065,0.0327872350672934,0.605016931350749,0.0335850000198607,fog,176.93296522776632,dry,follow,1,0,5.007823423760421,12.292994056334438,12.292994056334438,28.587386516870026,-21.412613483129974,0.0009193247457928,-0.5714319313308882,280.17462676205736,7.753922225392908,0.3538659304555326,0.05797127550825355,0.06986110755929725,0.20364540975386491,3.257249180827097,0.6461340695444674,0.0,0.30943771464853925
14.809892204552142,-1.938110298007457,7,-1.158318065033927,5.945150883899669,0.0428052524068793,3.045543088832331,80,25.592416175406516,-0.7221952455124558,18.858352373536704,-0.1855910158960479,0.633751255438541,0.5188679381473723,fog,428.8831871170603,wet,follow,1,2,0.0,120.0,120.0,92.13269823146346,12.132698231463465,0.0428052524068793,-0.11488331729116874,152.15077564634623,0.5786828450681405,0.8577663742341206,28.036231749962838,25.588636211355453,0.1268163020824683,29.644157983839854,0.1422336257658794,41.61605618729768,0.557650980375044
29.9223202049866,13.593603431824135,13,0.0850832275674764,29.559239355803665,-0.0108030537650083,4.396478640245959,50,11.453684310725686,-1.7979285032526926,21.917007613593803,0.3382402376209519,0.1943255047099067,0.9361241484803484,night,380.8226247004021,icy,follow,2,1,13.593603431824135,2.2010439918343097,2.2010439918343097,41.23326351861247,-8.766736481387532,0.0108030537650083,0.7417986437704417,338.56219604655365,2.612462452537316,0.7616452494008042,1.4172189642462403,0.0,3.0877627970658845,0.9745164286955076,0.4767095011983915,384.27011162544767,0.544113606498807
37.26982248607547,6.577356017274955,10,1.685590352000785,48.45582654703693,-0.0456646785880471,4.383266845441002,40,20.99451234414251,2.493995289787522,1.4629742300578847,-0.3997459804912842,0.130473484052543,0.2551467532878269,night,275.7728387650269,wet,stop,2,2,6.577356017274955,5.66552226547238,5.66552226547238,75.58024443891304,35.58024443891304,0.0456646785880471,0.12467326923528388,1017.3064485873952,1.7752173460925271,0.5515456775300538,20.12759976677242,2.7885080031035097,0.5803839311838177,35.388147452248,0.8969086449398924,484.5582654703693,0.632681827067156
46.15092843748656,12.9049560858765,1,0.5584669297282479,7.838471866750113,0.0206167342889524,2.6504583015990475,80,23.72048003726064,1.757461804081384,19.517898300914915,0.3478940422634525,0.0106408410258238,0.1122991670330584,fog,69.90465207167566,dry,follow,1,0,12.9049560858765,3.5759402968983722,3.5759402968983722,85.3937281341383,5.3937281341383,0.0206167342889524,0.1016583260072346,185.9323154378752,1.94561528118283,0.1398093041433513,11.600235902535053,1.2673153314934116,1.8042745532626032,13.247103658089143,0.8601906958566488,7.838471866750113,0.3633706425512929
78.73242017790835,0.8276391981649702,10,-1.3083100094909552,42.645354386270746,-0.0208895094472825,3.3062456017374107,50,5.358837012563512,2.853856677719902,-2.3683343910451207,0.110767203521744,0.915202259129502,0.5968394676049483,night,457.8521557125484,wet,lane_change,2,2,0.8276391981649702,95.01411513269235,95.01411513269235,19.291813245228646,-30.708186754771354,0.0208895094472825,-0.3183627915245537,228.5295034990354,14.69207217784835,0.9157043114250968,0.599886844649454,0.1303894481257872,0.00435009263522777,7.011020102767451,0.16859137714980643,426.4535438627075,0.37741913854288833
20.767704433677615,-7.232871756205812,14,0.7310276989340796,35.12740402768885,-0.0254904992695107,3.496331229771095,40,3.573405086209532,-0.7740375395049668,-27.34962437784773,0.4194446826164528,0.3549897502215586,0.1521929467328489,rain,351.08683788322156,dry,lane_change,3,0,0.0,120.0,120.0,12.864258310354316,-27.135741689645684,0.0254904992695107,-0.2027968034887097,125.52444421788053,5.811740883736983,0.7021736757664431,0.32549389275385004,2.8114715222341764,1.2595141174314115,2.6122580975310905,0.8934789727006708,491.7836563876439,0.5556202498778111
51.909209402947546,-13.41519940905834,10,-0.2911878908726617,38.700165645487985,-0.0175741999302037,4.572601008677884,80,0.2350551933858058,-2.72822821011421,9.081496985208917,0.4356266794792182,0.7579760317490709,0.878871565329372,clear,416.0575933956991,icy,lane_change,0,1,0.0,120.0,120.0,0.8461986961889009,-79.1538013038111,0.0175741999302037,0.12089553358030114,9.096674919862897,51.909209402947546,0.8321151867913982,0.0009709911350925362,1.7947629414383577,1.7334840701174328,0.06844522600067841,0.0,387.0016564548798,0.41007534742621354
59.64904231734221,6.782545544515514,7,0.366115189421492,14.097916357132274,0.0223815523907876,3.5546556385743435,30,9.17423667598796,-2.306993485318309,13.707192942605843,0.3088773816108436,0.8844580359452289,0.7231720246302544,night,471.1412982819105,icy,follow,2,1,6.782545544515514,8.79319552377272,8.79319552377272,33.02725203355666,3.027252033556657,0.0223815523907876,-0.16128601131497444,129.33762129861347,6.501798942408328,0.942282596563821,1.8837795834613313,0.047948686568441964,0.3856132661668273,3.3588273984269312,0.11543480687235808,98.68541449992591,0.31366736038786347
5.598590859279775,-11.360910059833977,5,0.9362561400924316,14.394446468992122,0.0318819386870304,4.8148222260081095,40,24.47867047253583,-0.8550982577407735,-23.907076349300812,0.0301101547452367,0.5985653219855216,0.1210237949876987,rain,112.2541196397706,icy,stop,3,1,0.0,120.0,120.0,88.12321370112899,48.12321370112899,0.0318819386870304,-0.4775415269978229,352.35691174901507,0.22871302857568138,0.2245082392795412,19.10382689388293,114.71418121286513,11.527032482977418,22.918305531210976,2.3264752821613763,71.97223234496062,0.7040671217703844
61.146940338242395,-5.916746151840984,7,0.0597894060577792,45.3009727888244,0.0088056067338963,4.9915194428516,50,23.182974860580487,2.4663846123364976,18.954417289164304,-0.3574410053121343,0.4242570722812178,0.5774479128432198,fog,388.7774019581525,icy,follow,1,1,0.0,120.0,120.0,83.45870949808976,33.45870949808976,0.0088056067338963,0.15319084056200205,1050.211313323157,2.63757954731748,0.7775548039163049,4.732576186745208,6.924252941493162,0.28626031680141595,1.3860962975665339,0.22244519608369506,317.1068095217708,0.5361604706665776
17.88188824504186,0.9741272365169208,5,1.2559358982932345,17.99160160462793,-0.0177521246280448,4.451815414235874,80,26.154178232921936,2.8865084056052543,-25.4895730243717,-0.2745761228868647,0.0386679359778312,0.0271150490718867,fog,119.55355781921598,wet,stop,1,2,0.9741272365169208,18.338005108866188,18.338005108866188,94.15504163851897,14.155041638518966,0.0177521246280448,-0.011552886905944498,470.5555550631632,0.6837105752584031,0.23910711563843196,12.143181775725532,17.728412108753588,0.026533100417602783,32.84797133308617,0.7608928843615681,89.95800802313966,0.5688975686796887
7.440107705542672,1.9324976333924295,4,0.8886223172665111,3.150769534640524,-0.0189521766882721,4.165966723918144,30,22.818006097398843,1.9319826367712185,-3.5031528955441935,-0.0822481314657375,0.3371281818521427,0.8451699150006963,night,282.03551177536,icy,yield,2,1,1.9324976333924295,3.8480045576722985,3.8480045576722985,82.14482195063584,52.144821950635844,0.0189521766882721,0.5080417331485536,71.89427845292599,0.32606300803779753,0.56407102355072,9.867666890412675,29.314391744297158,0.2509739946563682,20.27658945367194,0.8718579528985599,12.603078138562095,0.5227027306199394
94.93966818808,3.0174959096140803,4,0.4602933600740426,30.0298351789725,-0.0375691650094537,3.479742914967807,40,0.7197472036518593,-1.5694471681278752,-0.7245768503163355,0.2290214158432897,0.3216274816226845,0.2054377509679532,night,377.15386597162853,dry,stop,2,0,3.0174959096140803,31.452640994374647,31.452640994374647,2.5910899331466934,-37.40891006685331,0.0375691650094537,-0.11618973065473132,21.61388989619169,94.93966818808,0.7543077319432571,0.01946218136108302,0.0,0.04795298813610613,0.3312948587728105,0.49138453611348587,120.11934071589,0.18295579369980525
96.59757127438138,-10.012340089508982,13,-1.396828736670594,6.240883452092133,0.0433301048235194,2.6675986151300837,30,11.565529168261424,0.9581965896149152,-27.79458545551633,0.0448542363776467,0.5663465338340231,0.731816481973349,clear,284.1662570511743,wet,follow,0,2,0.0,120.0,120.0,41.63590500574113,11.63590500574113,0.0433301048235194,0.16546994813932592,72.17911960089161,8.35219641652612,0.5683325141023485,5.795898297280293,2.4100214713623758,0.5188896198189157,16.155063497029513,0.0,81.13148487719772,0.2546383429827761
81.03133746352965,-3.6078778553505377,13,1.3437964436462733,39.82981207039541,0.0138139398968819,3.9328468909903265,40,0.177816807956439,0.579643672821434,-26.051726640150427,-0.0616979010379499,0.7640671146212769,0.1063222423019659,rain,262.6467096966785,dry,stop,3,0,0.0,120.0,120.0,0.6401405086431804,-39.35985949135682,0.0138139398968819,-0.657744872319311,7.0824100438625575,81.03133746352965,0.525293419393357,0.0004367804402982577,0.08843173846316678,0.08031943582930093,0.23894959415239508,1.4241197418199287,517.7875569151404,0.356809347973164
31.156763148163694,3.515826813509001,9,1.7436223412792642,32.08732212505287,-0.0473025380144136,3.4042622638599775,50,1.0815304151379457,1.939514144490752,-2.9613501035989103,-0.022465638620763,0.7111010545599887,0.4724243982619917,night,177.5097295969236,dry,lane_change,2,0,3.515826813509001,8.85933962641631,8.85933962641631,3.8935094944966044,-46.106490505503395,0.0473025380144136,-0.23867665629799706,34.70341481857342,28.808032314273614,0.3550194591938472,0.05533015897434037,0.0,0.19836845894111094,1.8857805946075594,1.2899610816123057,288.78589912547585,0.43851777325187813
10.669539286632004,14.094565939013542,9,-1.4521395047628207,43.73632526106041,0.016236709518668,3.377245189580859,40,14.356761913473932,0.0584961125551815,-11.32453842763834,0.2414865683864966,0.8699198139255546,0.929231107430907,rain,395.6144372342943,icy,stop,3,1,14.094565939013542,0.7569429516200537,0.7569429516200537,51.68434288850616,11.684342888506158,0.016236709518668,0.05931129350535236,627.9120087432999,0.7431717089783706,0.7912288744685886,3.3466555664103455,0.0032216353104096555,9.309529852807243,20.84802113502976,0.6263133765942343,393.6269273495437,0.6350811156447205
68.73906962470353,6.82893413099066,10,-0.0470354822662777,39.24186248913176,-0.0052846575806492,4.219273131773589,50,10.800166314337767,-1.0912208010199025,18.954465924695704,-0.4656435653278651,0.0468461964683434,0.0744779224691344,fog,90.22727887746586,wet,lane_change,1,2,6.82893413099066,10.064382511802226,10.064382511802226,38.88059873161596,-11.119401268384038,0.0052846575806492,0.027631726000791,423.8186413669957,6.364630656978767,0.18045455775493172,0.6164214449025371,0.11471412938926469,0.3392127768096068,0.5079910311508838,0.8195454422450683,392.4186248913176,0.4300407294647492
44.57509688022053,12.678112712818734,7,-0.964445032117982,5.605682416909808,0.0472557963046919,3.659098396491589,40,16.755705276992025,-2.884334334948223,-5.168711437485982,-0.0573690629764249,0.6050034190102483,0.2953714120738198,rain,154.27554848865714,dry,follow,3,0,12.678112712818734,3.5156321968141016,3.5156321968141016,60.32053899717129,20.32053899717129,0.0472557963046919,-0.30963200693642856,93.92716245415707,2.6602936816648657,0.30855109697731425,13.267237737067857,0.18650280406658143,1.802963461760409,16.159956714028013,2.0743467090680574,39.239776918368655,0.37564035784831357
13.081785249633104,7.866361749425312,6,1.0180932297022585,19.05353382172111,0.0319068824806407,4.380234611928625,80,1.9848282337490384,1.7701571647180323,-23.66837547585931,0.0727031557691741,0.1890072748789933,0.7826259367788387,rain,70.33252648146008,icy,yield,3,1,7.866361749425312,1.6627918819912773,1.6627918819912773,7.145381641496538,-72.85461835850346,0.0319068824806407,0.5936186618998455,37.817991882044275,6.590890348694608,0.14066505296292015,0.12569853927708505,0.0,2.365107131481048,2.020740186901788,2.5780048411112397,114.32120293032666,0.414486682048693
50.02251410101575,2.7515090667720123,7,0.8865185440187999,38.72801249572937,-0.0328684246167201,3.495433056713448,40,17.64900345419039,0.1814899739738074,-20.52728870927717,0.0887133614622824,0.9725386333275438,0.4633634912195905,night,129.69130214900764,icy,stop,2,1,2.7515090667720123,18.173423915249565,18.173423915249565,63.5364124350854,23.536412435085403,0.0328684246167201,-0.5091751421079533,683.5108263110561,2.834296804964302,0.2593826042980153,10.23809759265798,2.2183545050832962,0.07567394682762316,15.646168845591633,1.4812347914039694,271.09608747010554,0.500337998556762
4.404463590406621,-9.239298925909663,11,-1.4364595177184052,20.867073663316287,0.0220111118874866,2.8771584637164067,40,1.9500710639513152,0.2051242656578518,10.40838260073106,0.1186871047310267,0.4091116762305808,0.6503021702843962,fog,233.44152786955104,wet,stop,1,2,0.0,120.0,120.0,7.020255830224735,-32.979744169775266,0.0220111118874866,0.24119049405381537,40.69227654017366,2.25861696623615,0.46688305573910205,0.08370335343000171,14.213081593261936,9.690697049721164,2.8011981400401234,0.533116944260898,229.53781029647917,0.5192666566555548
91.02271980579944,5.0005695567753925,7,1.5081090850465486,48.618274238998914,-0.0014433996164736,3.653368815475616,60,12.710526157268443,2.7423739839002543,27.003918000109067,-0.4465506046344594,0.6238553715110206,0.8120081370110256,fog,63.40164524488189,wet,follow,1,2,5.0005695567753925,18.19883114141544,18.19883114141544,45.757894166166395,-14.242105833833605,0.0014433996164736,0.18815276550000504,617.9638464360462,7.1612078587123325,0.12680329048976377,0.23319199773433644,0.3265307327022927,0.13735963914009316,19.168859973498336,0.8731967095102362,340.3279196729924,0.38155885093986647
26.61921817840167,3.701386978797214,6,-1.2761077440879909,36.78702249467246,-0.0312954836330071,4.877531285813408,60,10.570728869986754,-0.0826352233761555,22.17583867629206,0.0579479092304161,0.3515824503575352,0.7840506312574722,rain,152.0909704502472,icy,yield,3,1,3.701386978797214,7.189744975564223,7.189744975564223,38.054623931952314,-21.945376068047686,0.0312954836330071,0.432468180899937,388.8656407252863,2.518200826622377,0.3041819409004944,3.4969670065361114,0.8863494356182637,0.25733786535334274,13.489388971644594,2.0874541772985165,220.72213496803477,0.5031797951353367
66.58970615104421,3.074075113717992,1,1.18903610259243,0.7749958345160513,0.0198739907329949,4.503811572791395,40,6.718438237822417,-1.1051920031968592,-22.230340291635574,0.0505494022918904,0.2201763059034288,0.3953735760374518,fog,68.30583895654215,wet,follow,1,2,3.074075113717992,21.654660028948808,21.654660028948808,24.1863776561607,-15.813622343839299,0.0198739907329949,0.17519727013402303,5.206761648765733,9.91148594269541,0.1366116779130843,0.8970605148632723,0.09972549323319017,0.07095644620615357,7.988465617808321,0.8633883220869157,0.7749958345160513,0.15896211658930262
31.859396532851683,-0.3064239603527774,10,-0.1720785614879805,43.99928457804182,0.0047387578694245,3.0143731376834166,60,9.359138032301692,-0.9609721947852146,-29.01791220224662,0.3548538521826389,0.687875682404944,0.4306234650061948,clear,444.08308781946886,wet,lane_change,0,2,0.0,120.0,120.0,33.69289691628609,-26.307103083713912,0.0047387578694245,-0.2572522173987492,411.79537768841647,3.4040951659109684,0.8881661756389377,0.41508422019365676,1.4661779380772924,0.0014735941934973626,1.6105070093659235,0.0,439.9928457804182,0.5518287844537679
52.48673409660327,0.8596981196782689,14,-0.686910825767395,5.04023924342788,-0.0469626121228429,3.4782512541123567,50,0.0157231221144227,-2.92951862866122,-28.413673604214775,0.2600770885546861,0.9392592069084476,0.571119395006771,fog,450.495719428952,icy,follow,1,1,0.8596981196782689,60.98158331776412,60.98158331776412,0.05660323961192172,-49.943396760388076,0.0469626121228429,-0.36813981190167655,0.07924829711032204,52.48673409660327,0.900991438857904,1.1609935841463354e-05,0.0,0.007040644361850108,0.010800382795259687,0.099008561142096,70.56334940799033,0.3128055754979978
55.12431765498469,-4.966724186456878,8,-1.367042949303146,7.026186209004292,0.0146587950528825,4.819480238051344,60,9.722806304787277,-2.2658937979291505,3.2909048525574107,-0.4687733332370613,0.0594798980897498,0.1227595027702275,rain,364.3370876482212,wet,follow,3,2,0.0,120.0,120.0,35.0021026972342,-24.9978973027658,0.0146587950528825,0.06327960468047769,68.31424757151635,5.66958920366878,0.7286741752964424,1.385739322155827,1.9572333521091605,0.2237519682214612,13.29149380639962,0.8139774741106728,56.20948967203434,0.31576472836415137
